global_step,avg_episode_returns,avg_episode_length,SPS
120320000,0.43,61.38,8985.76
120371200,0.66,60.29,8985.78
120422400,0.59,58.20,8985.81
120473600,0.96,58.55,8985.83
120524800,1.41,55.25,8985.85
120576000,1.15,58.04,8985.85
120627200,0.95,59.38,8985.87
120678400,1.46,56.94,8985.89
120729600,1.29,58.19,8985.92
120780800,1.06,57.35,8985.94
120832000,0.93,58.95,8985.96
120883200,0.56,58.24,8985.97
120934400,0.75,59.12,8985.99
120985600,0.74,59.94,8986.01
121036800,0.99,58.98,8986.04
121088000,1.19,58.28,8986.06
121139200,1.57,57.37,8986.09
121190400,0.91,57.89,8986.09
121241600,1.67,56.96,8986.12
121292800,1.39,56.83,8986.15
121344000,1.26,57.58,8986.17
121395200,0.85,59.56,8986.20
121446400,1.03,57.20,8986.22
121497600,0.33,61.47,8986.22
121548800,-0.09,63.22,8986.24
121600000,0.42,61.41,8986.26
121651200,0.18,60.48,8986.29
121702400,0.81,60.92,8986.31
121753600,0.74,59.79,8986.34
121804800,1.37,57.67,8986.33
121856000,1.05,58.93,8986.35
121907200,0.79,58.88,8986.37
121958400,0.44,61.46,8986.39
122009600,0.72,58.55,8986.41
122060800,1.31,59.13,8986.43
122112000,0.74,60.36,8986.45
122163200,1.58,58.63,8986.47
122214400,1.22,58.35,8986.49
122265600,0.51,58.74,8986.51
122316800,1.31,56.67,8986.54
122368000,1.35,59.04,8986.56
122419200,1.06,59.04,8986.57
122470400,1.26,57.75,8986.60
122521600,0.75,59.16,8986.62
122572800,0.60,59.44,8986.64
122624000,1.14,57.37,8986.66
122675200,1.16,57.68,8986.68
122726400,0.74,58.86,8986.71
122777600,1.07,58.17,8986.73
122828800,1.33,58.24,8986.75
122880000,1.43,58.94,8986.77
122931200,1.40,58.25,8986.79
122982400,1.34,58.25,8986.81
123033600,0.56,59.19,8986.83
123084800,0.23,61.52,8986.85
123136000,1.23,58.35,8986.88
123187200,1.28,59.27,8986.90
123238400,1.23,57.80,8986.92
123289600,1.29,58.14,8986.94
123340800,1.26,58.15,8986.97
123392000,1.22,59.48,8986.99
123443200,1.19,57.48,8987.00
123494400,0.95,58.67,8987.02
123545600,1.06,59.63,8987.04
123596800,1.34,56.35,8987.06
123648000,1.20,58.39,8987.08
123699200,0.82,59.87,8987.09
123750400,1.02,59.64,8987.12
123801600,1.28,58.52,8987.13
123852800,1.52,57.26,8987.15
123904000,0.81,60.19,8987.14
123955200,1.32,57.49,8987.16
124006400,1.48,55.92,8987.19
124057600,0.47,59.56,8987.21
124108800,1.21,58.22,8987.64
124160000,1.10,57.41,8987.25
124211200,1.00,58.01,8987.25
124262400,1.44,57.90,8987.26
124313600,1.55,55.92,8987.28
124364800,0.64,58.66,8987.30
124416000,0.83,59.07,8987.32
124467200,1.00,59.24,8987.34
124518400,1.73,57.38,8987.33
124569600,1.41,55.55,8987.36
124620800,1.76,56.88,8987.38
124672000,1.19,58.26,8987.40
124723200,0.59,58.90,8987.42
124774400,1.10,57.94,8987.44
124825600,1.82,55.56,8987.44
124876800,0.65,59.94,8987.45
124928000,0.82,59.68,8987.48
124979200,1.11,58.64,8987.49
125030400,1.53,56.57,8987.52
125081600,0.82,58.72,8987.54
125132800,0.92,58.15,8987.53
125184000,1.30,58.31,8987.55
125235200,1.17,58.73,8987.57
125286400,0.85,58.15,8987.59
125337600,1.38,56.43,8987.61
125388800,1.41,57.00,8987.64
125440000,1.69,56.41,8987.66
125491200,1.21,59.26,8987.69
125542400,1.74,56.42,8987.70
125593600,1.17,57.43,8987.73
125644800,1.05,57.29,8987.75
125696000,0.90,59.40,8987.76
125747200,0.24,60.74,8987.79
125798400,1.60,56.86,8987.81
125849600,1.37,57.73,8987.83
125900800,0.74,60.03,8987.84
125952000,1.23,58.02,8987.87
126003200,0.76,59.48,8987.88
126054400,0.54,60.02,8987.91
126105600,0.71,59.68,8987.93
126156800,1.11,58.44,8987.95
126208000,0.83,59.10,8987.96
126259200,1.41,58.08,8987.98
126310400,1.31,57.17,8988.41
126361600,0.86,58.07,8988.01
126412800,0.73,59.23,8988.03
126464000,0.43,60.37,8988.05
126515200,0.21,61.28,8988.07
126566400,0.22,60.73,8988.09
126617600,0.58,59.96,8988.11
126668800,1.59,56.99,8988.12
126720000,1.56,56.26,8988.14
126771200,1.59,56.04,8988.16
126822400,1.44,56.54,8988.19
126873600,0.76,60.75,8988.20
126924800,0.58,59.67,8988.22
126976000,0.58,58.73,8988.24
127027200,1.55,56.44,8988.26
127078400,0.81,58.89,8988.28
127129600,1.18,57.75,8988.30
127180800,0.62,59.49,8988.32
127232000,0.60,59.21,8988.30
127283200,1.26,58.89,8988.32
127334400,1.02,57.89,8988.34
127385600,0.42,59.63,8988.36
127436800,0.95,58.72,8988.38
127488000,1.19,59.82,8988.40
127539200,0.64,60.58,8988.39
127590400,0.82,59.86,8988.42
127641600,1.09,57.40,8988.43
127692800,1.84,57.39,8988.46
127744000,1.45,56.73,8988.48
127795200,0.95,59.30,8988.50
127846400,0.87,59.75,8988.49
127897600,1.17,58.10,8988.51
127948800,0.89,58.85,8988.52
128000000,0.70,60.27,8988.55
128051200,1.27,58.95,8988.57
128102400,0.66,59.47,8988.99
128153600,1.08,57.94,8988.58
128204800,1.82,56.29,8988.60
128256000,1.05,58.72,8988.62
128307200,1.35,56.45,8988.64
128358400,1.45,56.91,8988.66
128409600,1.70,57.52,8988.68
128460800,0.80,60.04,8988.67
128512000,0.56,59.51,8988.69
128563200,1.39,57.34,8988.71
128614400,0.61,59.58,8988.73
128665600,1.21,57.72,8988.75
128716800,1.53,57.56,8988.76
128768000,1.71,55.96,8988.79
128819200,1.70,56.82,8988.81
128870400,0.57,60.06,8988.83
128921600,0.46,60.34,8988.85
128972800,1.41,56.51,8988.87
129024000,1.00,58.76,8988.89
129075200,1.68,55.40,8988.91
129126400,0.40,59.78,8988.93
129177600,0.45,61.24,8988.94
129228800,0.95,61.14,8988.96
129280000,1.62,55.04,8988.97
129331200,1.47,57.16,8988.99
129382400,1.57,56.09,8989.00
129433600,1.46,57.91,8989.01
129484800,0.79,59.31,8989.03
129536000,1.02,56.95,8989.04
129587200,1.21,59.06,8989.05
129638400,1.17,58.70,8989.06
129689600,1.70,56.60,8989.08
129740800,1.65,57.61,8989.09
129792000,1.14,56.90,8989.11
129843200,0.80,59.43,8989.12
129894400,1.42,57.57,8989.14
129945600,1.36,58.61,8989.13
129996800,0.91,59.07,8989.17
130048000,1.23,57.17,8989.18
130099200,1.02,58.14,8989.20
130150400,1.69,56.02,8989.61
130201600,1.35,58.38,8989.22
130252800,1.45,56.67,8989.64
130304000,0.83,58.63,8989.25
130355200,1.28,58.24,8989.66
130406400,1.21,58.94,8989.28
130457600,1.42,57.00,8989.69
130508800,0.89,58.44,8989.31
130560000,1.36,57.16,8989.30
130611200,1.27,57.82,8989.31
130662400,2.37,54.86,8989.32
130713600,0.87,59.08,8989.34
130764800,1.70,56.58,8989.35
130816000,1.49,56.82,8989.36
130867200,1.39,58.29,8989.35
130918400,1.50,55.58,8989.36
130969600,0.49,60.79,8989.38
131020800,1.27,58.28,8989.79
131072000,1.58,57.74,8989.40
131123200,1.24,60.05,8989.41
131174400,1.65,57.56,8989.41
131225600,1.07,58.41,8989.42
131276800,1.05,58.96,8989.43
131328000,1.55,57.72,8989.45
131379200,2.00,54.34,8989.46
131430400,1.03,58.67,8989.47
131481600,1.72,54.96,8989.46
131532800,1.49,57.43,8989.87
131584000,0.70,58.27,8989.48
131635200,1.53,56.96,8989.50
131686400,1.36,59.03,8989.52
131737600,1.50,56.25,8989.53
131788800,1.19,59.78,8989.52
131840000,1.19,58.06,8989.54
131891200,1.82,56.07,8989.55
131942400,1.21,58.02,8989.96
131993600,1.25,57.44,8989.58
132044800,1.34,57.44,8989.59
132096000,1.93,55.64,8989.60
132147200,1.56,57.13,8989.62
132198400,1.43,57.74,8989.63
132249600,2.21,55.01,8989.64
132300800,0.38,59.47,8989.67
132352000,1.16,57.34,8989.68
132403200,1.98,56.46,8989.69
132454400,1.64,57.59,8989.71
132505600,1.96,54.70,8989.72
132556800,1.49,56.25,8989.73
132608000,1.54,57.26,8989.75
132659200,1.08,57.38,8989.76
132710400,1.09,58.47,8989.77
132761600,0.69,60.69,8989.79
132812800,1.48,56.86,8990.20
132864000,0.44,60.77,8989.82
132915200,1.37,57.37,8989.83
132966400,1.20,58.68,8989.82
133017600,1.04,57.69,8989.86
133068800,0.83,59.01,8989.88
133120000,1.98,54.24,8989.90
133171200,1.01,58.52,8989.91
133222400,1.80,56.47,8989.92
133273600,1.48,57.44,8989.91
133324800,1.45,56.76,8989.95
133376000,1.52,56.80,8989.96
133427200,1.38,57.61,8989.97
133478400,0.54,60.30,8989.98
133529600,1.38,57.41,8990.39
133580800,1.82,56.49,8989.98
133632000,1.24,58.57,8990.02
133683200,1.25,57.65,8990.03
133734400,1.61,57.93,8990.04
133785600,1.77,55.51,8990.06
133836800,1.61,57.97,8990.07
133888000,1.07,59.68,8990.07
133939200,1.87,55.88,8990.08
133990400,1.28,59.64,8990.09
134041600,1.01,58.41,8990.50
134092800,1.32,56.97,8990.12
134144000,1.30,57.89,8990.14
134195200,1.66,56.73,8990.14
134246400,1.59,55.44,8990.16
134297600,1.67,56.58,8990.56
134348800,2.07,55.75,8990.20
134400000,1.72,56.13,8990.21
134451200,2.11,55.59,8990.22
134502400,1.69,55.37,8990.22
134553600,1.54,56.61,8990.24
134604800,1.92,56.44,8990.25
134656000,1.53,55.64,8990.27
134707200,1.56,56.48,8990.28
134758400,0.91,59.89,8990.29
134809600,1.00,58.36,8990.29
134860800,1.24,57.44,8990.68
134912000,1.23,59.06,8990.31
134963200,1.91,53.88,8990.33
135014400,1.56,56.33,8990.34
135065600,1.83,55.97,8990.35
135116800,0.92,58.48,8990.34
135168000,1.57,58.12,8990.36
135219200,2.01,56.06,8990.38
135270400,2.02,55.72,8990.40
135321600,1.54,57.05,8990.42
135372800,1.20,58.50,8990.44
135424000,1.41,58.27,8990.46
135475200,0.97,59.16,8990.47
135526400,1.87,57.06,8990.49
135577600,1.39,57.58,8990.51
135628800,1.53,56.72,8990.53
135680000,2.18,55.25,8990.93
135731200,1.15,58.44,8990.56
135782400,0.80,60.52,8990.96
135833600,2.00,54.71,8990.59
135884800,1.30,58.27,8990.60
135936000,1.06,57.34,8991.00
135987200,1.55,57.35,8990.63
136038400,1.35,57.32,8990.64
136089600,0.90,57.73,8990.65
136140800,1.39,58.16,8990.66
136192000,1.82,56.78,8991.05
136243200,1.57,56.15,8990.68
136294400,1.46,57.43,8990.66
136345600,0.94,57.79,8990.71
136396800,1.84,55.57,8990.73
136448000,1.21,57.66,8990.75
136499200,1.62,56.82,8990.77
136550400,1.49,56.69,8990.79
136601600,1.93,55.66,8991.19
136652800,2.09,54.46,8990.82
136704000,1.68,56.24,8990.84
136755200,1.35,57.65,8990.85
136806400,1.11,57.44,8990.87
136857600,1.66,56.68,8991.26
136908800,1.21,57.96,8990.90
136960000,2.23,55.26,8991.30
137011200,1.79,56.93,8990.93
137062400,1.73,57.17,8990.95
137113600,1.92,56.30,8990.97
137164800,1.08,59.41,8990.98
137216000,1.44,57.81,8990.97
137267200,1.36,55.88,8990.99
137318400,1.33,59.46,8991.01
137369600,1.93,54.88,8991.02
137420800,1.32,58.70,8991.04
137472000,2.52,53.84,8991.06
137523200,1.17,58.59,8991.06
137574400,1.57,56.06,8991.08
137625600,1.69,56.75,8991.09
137676800,0.78,59.01,8991.11
137728000,1.22,58.24,8991.13
137779200,0.96,58.49,8991.15
137830400,1.75,55.57,8991.15
137881600,1.31,57.95,8991.16
137932800,1.78,56.30,8991.19
137984000,1.48,57.22,8991.20
138035200,1.62,56.14,8991.22
138086400,1.29,57.05,8991.24
138137600,1.95,57.02,8991.23
138188800,0.83,59.58,8991.25
138240000,2.12,54.95,8991.64
138291200,1.81,57.49,8991.29
138342400,0.91,59.76,8991.30
138393600,1.41,58.39,8991.68
138444800,1.82,55.85,8991.31
138496000,1.59,58.18,8991.32
138547200,1.71,56.85,8991.34
138598400,1.20,57.36,8991.34
138649600,1.14,58.25,8991.36
138700800,1.10,58.20,8991.37
138752000,1.31,57.16,8991.39
138803200,2.03,56.01,8991.40
138854400,1.78,57.57,8991.42
138905600,2.11,55.36,8991.43
138956800,1.34,58.02,8991.44
139008000,1.14,58.46,8991.46
139059200,1.83,55.38,8991.47
139110400,2.26,55.37,8991.48
139161600,1.59,57.19,8991.49
139212800,1.36,56.88,8991.51
139264000,2.25,56.12,8991.53
139315200,1.62,58.37,8991.55
139366400,0.98,59.19,8991.56
139417600,1.01,58.50,8991.58
139468800,1.38,57.69,8991.60
139520000,1.27,57.34,8991.61
139571200,1.78,56.96,8992.00
139622400,1.51,57.07,8991.62
139673600,1.98,55.72,8991.66
139724800,1.41,58.64,8991.68
139776000,1.21,58.76,8991.70
139827200,1.93,55.86,8991.71
139878400,1.45,57.11,8991.73
139929600,1.83,56.44,8991.75
139980800,0.88,58.83,8992.13
140032000,1.61,58.28,8988.46
140083200,1.70,56.93,8988.48
140134400,1.22,56.65,8988.50
140185600,0.90,59.80,8988.52
140236800,1.59,58.28,8988.51
140288000,2.00,56.24,8988.53
140339200,1.02,59.55,8988.54
140390400,1.43,56.79,8988.56
140441600,1.21,57.90,8988.58
140492800,1.96,55.23,8988.60
140544000,1.34,57.45,8988.61
140595200,2.01,57.78,8988.63
140646400,1.36,57.97,8988.65
140697600,1.70,56.59,8989.03
140748800,1.60,57.84,8988.68
140800000,1.75,55.93,8988.70
140851200,1.25,56.33,8988.71
140902400,1.55,56.99,8988.72
140953600,1.74,56.98,8988.73
141004800,1.75,54.85,8988.74
141056000,1.09,57.56,8988.75
141107200,1.85,56.42,8988.76
141158400,1.09,59.86,8988.77
141209600,1.40,60.17,8988.78
141260800,1.03,59.59,8988.80
141312000,1.65,56.67,8988.81
141363200,2.24,55.67,8988.82
141414400,2.11,55.37,8988.82
141465600,1.50,57.12,8988.83
141516800,1.94,55.76,8988.84
141568000,1.05,60.00,8988.86
141619200,1.00,57.77,8988.88
141670400,1.41,57.53,8988.89
141721600,1.61,57.01,8988.89
141772800,1.50,56.19,8988.93
141824000,1.45,58.62,8988.94
141875200,1.35,58.92,8988.96
141926400,1.33,57.81,8988.98
141977600,1.19,59.05,8989.36
142028800,1.41,58.07,8988.98
142080000,2.14,54.36,8989.02
142131200,1.55,57.16,8989.03
142182400,1.67,56.00,8989.04
142233600,2.40,54.60,8989.06
142284800,1.70,57.40,8989.08
142336000,1.74,57.05,8989.08
142387200,1.50,57.02,8989.10
142438400,2.01,56.46,8989.12
142489600,0.84,59.69,8989.14
142540800,1.52,59.81,8989.16
142592000,2.13,55.48,8989.18
142643200,1.66,57.54,8989.18
142694400,1.64,57.50,8989.20
142745600,1.94,55.96,8989.22
142796800,1.76,56.75,8989.24
142848000,1.74,57.12,8989.62
142899200,1.11,57.80,8989.28
142950400,2.51,53.82,8989.28
143001600,1.34,57.64,8989.30
143052800,2.01,56.66,8989.32
143104000,1.38,56.76,8989.34
143155200,0.94,57.92,8989.35
143206400,1.74,56.01,8989.37
143257600,1.34,57.52,8989.36
143308800,1.30,59.32,8989.38
143360000,1.78,57.66,8989.40
143411200,1.28,59.21,8989.41
143462400,1.34,58.74,8989.43
143513600,2.34,54.88,8989.44
143564800,1.27,58.30,8989.44
143616000,1.91,56.35,8989.46
143667200,1.28,58.17,8989.84
143718400,1.97,55.61,8989.49
143769600,1.89,56.49,8989.51
143820800,1.63,56.76,8989.53
143872000,2.42,53.06,8989.52
143923200,1.79,55.84,8989.52
143974400,1.52,57.23,8989.54
144025600,1.16,58.33,8989.54
144076800,2.31,54.40,8989.56
144128000,1.30,57.44,8989.57
144179200,1.29,59.29,8989.58
144230400,1.32,57.14,8989.59
144281600,1.53,56.99,8989.60
144332800,2.05,54.81,8989.61
144384000,1.68,55.82,8989.62
144435200,1.95,56.67,8989.63
144486400,1.81,56.58,8989.64
144537600,1.55,58.27,8989.65
144588800,1.55,56.68,8989.66
144640000,1.33,58.16,8989.67
144691200,1.52,58.60,8989.68
144742400,1.79,55.54,8989.69
144793600,2.15,56.40,8989.70
144844800,1.00,57.97,8989.71
144896000,1.72,57.61,8989.73
144947200,1.73,55.30,8989.74
144998400,1.59,56.87,8989.76
145049600,1.72,56.72,8989.78
145100800,1.51,58.78,8989.80
145152000,1.92,56.51,8989.81
145203200,2.07,54.91,8989.83
145254400,1.48,57.52,8989.84
145305600,1.25,59.80,8989.86
145356800,1.73,56.65,8989.87
145408000,1.09,57.79,8989.89
145459200,1.66,56.58,8989.90
145510400,1.24,57.49,8989.92
145561600,1.29,57.53,8989.94
145612800,1.20,56.96,8989.95
145664000,1.87,55.52,8990.30
145715200,1.83,56.01,8990.32
145766400,2.64,54.00,8989.98
145817600,1.16,56.95,8989.99
145868800,1.97,56.60,8990.01
145920000,1.79,55.66,8990.02
145971200,1.48,58.20,8990.02
146022400,1.38,58.23,8990.03
146073600,1.21,57.00,8990.40
146124800,1.93,54.23,8990.07
146176000,1.84,57.09,8990.44
146227200,2.14,53.49,8990.10
146278400,1.47,56.95,8990.10
146329600,1.59,57.22,8990.47
146380800,1.63,57.48,8990.13
146432000,1.93,57.72,8990.15
146483200,2.17,54.87,8990.16
146534400,2.17,54.82,8990.18
146585600,2.16,55.96,8990.17
146636800,1.82,56.21,8990.19
146688000,1.89,56.13,8990.21
146739200,2.35,55.13,8990.22
146790400,1.56,58.81,8990.24
146841600,1.54,56.66,8990.26
146892800,2.71,53.68,8990.26
146944000,2.42,55.45,8990.64
146995200,1.25,58.05,8990.30
147046400,1.74,57.57,8990.67
147097600,2.01,55.73,8990.34
147148800,2.20,54.45,8990.36
147200000,1.71,57.53,8990.71
147251200,2.08,56.14,8990.37
147302400,2.18,56.53,8990.40
147353600,1.44,57.21,8990.42
147404800,1.77,55.82,8990.79
147456000,1.63,57.17,8990.45
147507200,2.19,54.47,8990.47
147558400,2.06,54.76,8990.48
147609600,1.30,58.88,8990.50
147660800,1.28,57.94,8990.52
147712000,2.07,54.81,8990.53
147763200,1.61,55.71,8990.55
147814400,1.08,57.86,8990.57
147865600,1.61,56.67,8990.59
147916800,2.29,55.88,8990.60
147968000,1.87,55.94,8990.62
148019200,1.77,55.84,8990.63
148070400,1.68,58.09,8990.65
148121600,1.69,57.58,8990.67
148172800,0.68,60.01,8990.68
148224000,1.86,56.39,8990.70
148275200,2.10,55.84,8990.71
148326400,1.34,55.91,8990.73
148377600,1.75,56.39,8990.75
148428800,1.79,56.57,8990.76
148480000,2.37,55.07,8990.78
148531200,1.85,56.55,8990.80
148582400,1.70,57.45,8990.81
148633600,2.61,54.21,8991.18
148684800,1.94,55.37,8990.85
148736000,1.59,57.54,8990.86
148787200,2.11,55.84,8990.88
148838400,1.37,56.79,8990.90
148889600,1.57,57.86,8990.92
148940800,1.20,59.31,8990.93
148992000,1.99,55.83,8990.94
149043200,1.84,56.31,8990.96
149094400,1.66,56.96,8990.98
149145600,2.35,54.85,8991.00
149196800,1.26,57.86,8991.02
149248000,1.50,59.09,8991.04
149299200,2.08,54.98,8991.04
149350400,2.18,55.33,8991.06
149401600,2.26,54.75,8991.08
149452800,1.41,58.57,8991.10
149504000,2.06,55.81,8991.12
149555200,2.92,53.23,8991.13
149606400,2.31,55.19,8991.12
149657600,1.86,57.73,8991.13
149708800,2.14,55.96,8991.15
149760000,1.78,57.43,8991.17
149811200,1.16,57.31,8991.18
149862400,1.55,57.02,8991.20
149913600,1.69,55.64,8991.19
149964800,0.98,57.96,8991.21
150016000,2.00,54.69,8991.22
150067200,1.37,58.71,8991.24
150118400,1.47,55.92,8991.26
150169600,1.52,57.07,8991.27
150220800,1.16,57.13,8991.26
150272000,1.70,56.57,8991.28
150323200,2.46,53.61,8991.64
150374400,1.50,57.41,8991.31
150425600,1.79,56.74,8991.33
150476800,2.26,54.64,8991.35
150528000,1.57,56.85,8991.35
150579200,1.80,54.70,8991.37
150630400,1.54,55.78,8991.39
150681600,1.94,55.67,8991.41
150732800,2.05,55.39,8991.43
150784000,1.85,55.60,8991.45
150835200,2.03,55.92,8991.81
150886400,1.79,55.35,8991.48
150937600,1.56,57.19,8991.49
150988800,1.49,54.90,8991.51
151040000,1.79,55.84,8991.86
151091200,1.74,57.06,8991.53
151142400,2.07,54.90,8991.53
151193600,1.39,59.08,8991.55
151244800,1.43,57.17,8991.91
151296000,1.38,58.63,8991.58
151347200,1.48,57.19,8991.60
151398400,1.62,53.95,8991.61
151449600,2.30,55.52,8991.63
151500800,2.32,54.39,8991.64
151552000,1.99,55.59,8991.66
151603200,1.52,57.12,8991.68
151654400,2.59,53.85,8991.69
151705600,1.34,57.41,8992.05
151756800,2.41,53.91,8991.73
151808000,1.64,56.81,8991.74
151859200,1.50,58.21,8991.76
151910400,1.51,55.84,8991.77
151961600,2.12,55.42,8991.79
152012800,0.94,59.62,8991.80
152064000,1.78,56.91,8991.82
152115200,2.06,54.89,8991.84
152166400,1.86,55.34,8991.85
152217600,1.91,55.62,8991.87
152268800,2.03,56.00,8991.88
152320000,2.05,55.56,8991.90
152371200,1.77,56.75,8991.91
152422400,1.52,56.26,8991.93
152473600,2.09,56.06,8992.29
152524800,1.27,57.51,8991.96
152576000,1.97,55.29,8991.98
152627200,1.96,56.38,8991.97
152678400,1.55,57.45,8991.99
152729600,2.10,56.24,8992.01
152780800,1.99,55.57,8992.02
152832000,1.71,56.55,8992.04
152883200,2.16,55.33,8992.06
152934400,1.38,57.65,8992.06
152985600,1.69,56.14,8992.42
153036800,2.51,54.46,8992.10
153088000,2.10,56.68,8992.12
153139200,1.20,57.50,8992.14
153190400,1.15,58.53,8992.15
153241600,2.18,55.11,8992.16
153292800,1.85,56.09,8992.17
153344000,2.32,56.36,8992.20
153395200,1.53,56.99,8992.21
153446400,2.54,55.24,8992.23
153497600,1.83,55.68,8992.25
153548800,2.03,57.21,8992.24
153600000,1.76,56.84,8992.26
153651200,1.86,57.04,8992.62
153702400,2.06,55.43,8992.30
153753600,2.62,53.42,8992.32
153804800,2.04,56.79,8992.34
153856000,1.99,56.08,8992.34
153907200,1.22,57.79,8992.36
153958400,2.23,55.91,8992.38
154009600,1.56,57.01,8992.40
154060800,1.95,56.65,8992.42
154112000,2.15,55.86,8992.44
154163200,1.66,56.71,8992.46
154214400,1.67,57.51,8992.47
154265600,2.13,55.56,8992.49
154316800,1.75,56.30,8992.51
154368000,1.75,56.02,8992.52
154419200,1.53,58.00,8992.54
154470400,2.03,55.22,8992.56
154521600,1.92,55.53,8992.57
154572800,1.72,55.43,8992.59
154624000,1.89,56.08,8992.61
154675200,2.06,54.45,8992.62
154726400,2.02,55.96,8992.98
154777600,2.05,56.37,8992.66
154828800,1.36,58.49,8992.68
154880000,0.68,60.91,8992.69
154931200,1.88,56.81,8992.71
154982400,1.86,55.07,8992.72
155033600,1.80,56.22,8992.74
155084800,1.48,56.84,8992.76
155136000,1.40,58.24,8992.77
155187200,2.00,55.87,8992.79
155238400,1.24,57.61,8992.81
155289600,2.19,54.61,8992.82
155340800,2.87,53.14,8992.84
155392000,1.09,57.92,8992.85
155443200,0.82,58.91,8992.87
155494400,1.62,56.80,8992.88
155545600,1.81,57.09,8992.90
155596800,1.56,56.56,8992.92
155648000,1.63,55.75,8992.94
155699200,2.68,53.57,8992.95
155750400,2.29,54.99,8992.97
155801600,2.08,55.91,8992.98
155852800,1.38,57.37,8993.00
155904000,1.62,57.70,8993.01
155955200,1.77,56.33,8993.01
156006400,2.45,54.71,8993.03
156057600,1.34,57.34,8993.04
156108800,2.89,52.77,8993.06
156160000,2.14,56.47,8993.07
156211200,2.27,55.45,8993.09
156262400,1.48,56.46,8993.08
156313600,2.34,56.48,8993.10
156364800,2.15,55.56,8993.12
156416000,1.94,56.51,8993.13
156467200,2.03,54.51,8993.16
156518400,1.84,56.66,8993.17
156569600,1.96,56.10,8993.17
156620800,2.32,55.02,8993.19
156672000,1.86,56.25,8993.20
156723200,2.25,55.82,8993.22
156774400,2.29,55.78,8993.23
156825600,1.95,56.89,8993.25
156876800,2.12,55.43,8993.24
156928000,2.46,54.54,8993.25
156979200,1.71,55.95,8993.27
157030400,1.81,55.89,8993.28
157081600,2.19,54.97,8993.63
157132800,1.81,57.71,8993.30
157184000,2.12,56.14,8993.29
157235200,2.01,55.84,8993.31
157286400,1.79,55.87,8993.33
157337600,2.40,54.12,8993.34
157388800,1.63,57.44,8993.69
157440000,1.65,56.53,8993.37
157491200,1.91,55.57,8993.72
157542400,2.21,55.50,8993.41
157593600,1.92,57.22,8993.42
157644800,1.91,55.23,8993.44
157696000,1.98,56.89,8993.44
157747200,2.86,55.04,8993.46
157798400,2.16,55.55,8993.81
157849600,1.86,55.94,8993.50
157900800,1.75,56.20,8993.52
157952000,1.45,57.91,8993.53
158003200,1.84,56.22,8993.55
158054400,2.71,53.47,8993.57
158105600,2.31,55.28,8993.58
158156800,1.97,55.81,8993.59
158208000,2.56,54.66,8993.60
158259200,1.83,54.74,8993.62
158310400,2.17,55.62,8993.63
158361600,2.35,54.05,8993.62
158412800,1.73,56.73,8993.67
158464000,1.65,58.37,8993.68
158515200,2.08,55.75,8993.69
158566400,1.50,58.15,8993.71
158617600,1.34,59.00,8993.72
158668800,1.62,57.24,8993.74
158720000,1.92,56.81,8993.76
158771200,2.11,54.96,8993.77
158822400,1.80,56.89,8994.11
158873600,2.43,53.54,8993.81
158924800,1.67,56.65,8993.82
158976000,1.99,56.44,8993.84
159027200,2.03,55.65,8993.85
159078400,2.40,56.59,8993.87
159129600,2.48,54.77,8993.88
159180800,1.69,57.24,8993.90
159232000,1.53,57.22,8993.91
159283200,1.77,57.21,8993.91
159334400,2.04,57.79,8993.92
159385600,2.36,55.08,8993.94
159436800,1.25,59.78,8993.95
159488000,2.13,55.71,8993.96
159539200,1.74,56.07,8993.96
159590400,1.27,58.39,8993.95
159641600,1.94,55.89,8993.97
159692800,2.35,54.89,8993.98
159744000,2.19,55.43,8993.98
159795200,1.74,57.95,8993.99
159846400,2.93,53.00,8994.00
159897600,1.51,58.61,8993.99
159948800,2.19,55.64,8994.01
160000000,2.46,54.18,8991.11
160051200,2.40,54.94,8991.12
160102400,2.17,55.16,8991.13
160153600,2.03,56.25,8991.13
160204800,1.89,56.40,8991.15
160256000,2.58,54.41,8991.15
160307200,1.61,56.96,8991.16
160358400,1.75,57.06,8991.18
160409600,1.98,56.48,8991.19
160460800,1.61,57.12,8991.20
160512000,1.70,55.80,8991.54
160563200,2.30,56.53,8991.23
160614400,1.90,56.22,8991.24
160665600,2.87,53.23,8991.26
160716800,2.24,55.86,8991.27
160768000,2.69,53.60,8991.27
160819200,2.37,55.23,8991.62
160870400,2.21,54.49,8991.31
160921600,2.07,56.17,8991.33
160972800,2.23,55.33,8991.66
161024000,1.68,55.50,8991.36
161075200,2.45,53.92,8991.35
161126400,2.48,54.61,8991.37
161177600,1.63,57.54,8991.38
161228800,1.59,56.90,8991.40
161280000,1.42,57.79,8991.41
161331200,2.63,54.18,8991.43
161382400,1.98,57.05,8991.43
161433600,2.07,56.49,8991.44
161484800,2.33,56.75,8991.45
161536000,2.61,53.68,8991.46
161587200,2.19,56.42,8991.48
161638400,2.77,53.68,8991.49
161689600,1.21,58.14,8991.49
161740800,2.32,56.51,8991.51
161792000,1.99,56.27,8991.52
161843200,2.07,56.87,8991.54
161894400,2.01,55.59,8991.55
161945600,2.52,53.89,8991.57
161996800,1.98,55.27,8991.56
162048000,1.25,57.75,8991.58
162099200,2.35,55.78,8991.59
162150400,2.48,54.76,8991.61
162201600,2.65,54.91,8991.62
162252800,2.09,54.96,8991.63
162304000,1.44,57.97,8991.63
162355200,2.11,55.60,8991.96
