global_step,avg_episode_returns,avg_episode_length,SPS
121139200,1.44,56.72,5732.29
121190400,1.94,56.91,5732.30
121241600,0.86,59.93,5732.31
121292800,1.86,55.90,5732.33
121344000,1.66,55.56,5732.35
121395200,1.75,57.34,5732.37
121446400,2.06,55.30,5732.38
121497600,1.24,56.52,5732.48
121548800,1.06,58.17,5732.41
121600000,1.64,56.35,5732.43
121651200,1.30,58.56,5732.45
121702400,1.97,55.76,5732.47
121753600,1.48,57.46,5732.58
121804800,1.62,56.67,5732.59
121856000,1.89,56.34,5732.52
121907200,1.94,55.82,5732.63
121958400,1.73,56.02,5732.55
122009600,2.08,55.84,5732.57
122060800,2.12,55.54,5732.58
122112000,1.75,57.42,5732.60
122163200,1.89,54.73,5732.62
122214400,1.87,55.30,5732.63
122265600,1.72,57.15,5732.74
122316800,1.20,56.57,5732.66
122368000,2.26,55.40,5732.68
122419200,1.61,57.80,5732.70
122470400,1.78,57.08,5732.71
122521600,1.37,58.69,5732.73
122572800,1.24,58.76,5732.75
122624000,1.61,56.27,5732.77
122675200,1.75,57.75,5732.78
122726400,1.75,55.49,5732.80
122777600,1.86,56.64,5732.82
122828800,2.04,54.94,5732.83
122880000,1.78,55.85,5732.85
122931200,1.68,56.26,5732.87
122982400,2.20,55.52,5732.97
123033600,2.25,56.34,5732.90
123084800,1.32,57.69,5732.92
123136000,1.78,57.19,5732.93
123187200,1.74,56.70,5732.95
123238400,1.59,55.64,5732.97
123289600,1.86,55.68,5732.98
123340800,1.81,57.37,5733.00
123392000,1.46,57.24,5733.02
123443200,1.78,56.87,5733.03
123494400,2.10,56.27,5733.05
123545600,1.89,56.09,5733.06
123596800,1.72,55.71,5733.08
123648000,1.71,56.04,5733.10
123699200,1.83,56.23,5733.12
123750400,1.92,55.79,5733.14
123801600,1.05,57.37,5733.15
123852800,1.26,58.19,5733.17
123904000,1.76,57.53,5733.27
123955200,2.38,55.09,5733.20
124006400,2.01,55.36,5733.21
124057600,1.57,57.76,5733.23
124108800,1.20,58.60,5733.25
124160000,1.92,56.62,5733.35
124211200,1.68,56.93,5733.27
124262400,2.09,55.97,5733.28
124313600,1.67,57.20,5733.30
124364800,1.19,58.99,5733.31
124416000,1.85,56.06,5733.33
124467200,1.61,58.52,5733.34
124518400,2.03,55.93,5733.35
124569600,2.05,55.02,5733.36
124620800,1.53,56.34,5733.38
124672000,2.06,54.92,5733.40
124723200,1.59,57.58,5733.42
124774400,1.81,57.99,5733.43
124825600,1.77,56.44,5733.53
124876800,1.57,56.56,5733.46
124928000,1.43,58.24,5733.47
124979200,1.68,56.93,5733.49
125030400,2.36,54.90,5733.50
125081600,1.95,57.34,5733.52
125132800,1.74,56.81,5733.52
125184000,2.52,55.03,5733.54
125235200,2.30,55.60,5733.56
125286400,1.81,55.49,5733.57
125337600,1.99,55.94,5733.59
125388800,1.45,57.41,5733.60
125440000,1.51,56.00,5733.62
125491200,1.43,59.06,5733.73
125542400,2.45,54.26,5733.65
125593600,1.59,57.87,5733.67
125644800,1.84,55.00,5733.69
125696000,1.66,57.04,5733.70
125747200,1.01,59.03,5733.72
125798400,2.13,53.62,5733.74
125849600,2.45,56.20,5733.84
125900800,2.50,54.32,5733.77
125952000,1.47,57.67,5733.79
126003200,2.46,54.54,5733.81
126054400,1.83,56.61,5733.83
126105600,2.17,54.85,5733.85
126156800,1.95,55.96,5733.96
126208000,1.12,58.89,5733.89
126259200,2.48,54.59,5733.91
126310400,1.59,56.98,5733.93
126361600,2.54,53.93,5733.94
126412800,2.46,54.35,5733.96
126464000,1.37,59.13,5733.98
126515200,2.00,56.11,5734.00
126566400,1.17,57.10,5734.00
126617600,1.43,56.40,5734.11
126668800,2.32,56.44,5734.04
126720000,2.16,55.40,5734.06
126771200,1.60,56.80,5734.07
126822400,1.42,57.38,5734.18
126873600,1.23,57.98,5734.11
126924800,1.66,57.21,5734.11
126976000,1.52,56.91,5734.14
127027200,1.64,57.17,5734.16
127078400,2.06,56.09,5734.17
127129600,1.61,56.85,5734.19
127180800,1.92,57.37,5734.29
127232000,0.95,57.79,5734.21
127283200,1.86,55.65,5734.23
127334400,2.23,54.36,5734.25
127385600,1.28,58.46,5734.26
127436800,2.20,55.13,5734.28
127488000,1.15,57.55,5734.38
127539200,2.17,56.20,5734.39
127590400,1.43,57.78,5734.32
127641600,1.98,56.02,5734.33
127692800,2.03,54.90,5734.35
127744000,1.72,56.31,5734.36
127795200,1.94,55.42,5734.37
127846400,1.58,58.18,5734.38
127897600,2.33,54.00,5734.39
127948800,1.90,57.69,5734.40
128000000,2.10,55.75,5734.42
128051200,1.99,55.62,5734.52
128102400,1.81,57.29,5734.45
128153600,1.66,56.79,5734.45
128204800,1.27,58.46,5734.47
128256000,1.76,56.09,5734.48
128307200,1.21,58.36,5734.50
128358400,1.72,56.31,5734.52
128409600,1.97,55.77,5734.53
128460800,1.04,59.13,5734.54
128512000,2.33,55.60,5734.55
128563200,2.35,54.21,5734.57
128614400,2.47,54.40,5734.58
128665600,2.04,55.92,5734.60
128716800,2.07,54.62,5734.62
128768000,2.27,55.67,5734.63
128819200,2.06,55.73,5734.65
128870400,1.64,56.61,5734.75
128921600,1.73,56.32,5734.68
128972800,2.03,56.38,5734.69
129024000,1.83,57.61,5734.80
129075200,1.50,57.46,5734.81
129126400,2.34,55.01,5734.75
129177600,1.75,55.48,5734.76
129228800,0.84,60.31,5734.78
129280000,1.69,55.52,5734.79
129331200,1.70,56.90,5734.81
129382400,2.08,55.01,5734.83
129433600,2.45,54.60,5734.84
129484800,1.79,55.42,5734.86
129536000,1.97,55.17,5734.88
129587200,2.16,55.16,5734.89
129638400,2.08,55.26,5734.99
129689600,1.75,56.49,5734.92
129740800,2.07,55.86,5734.94
129792000,1.86,56.14,5734.95
129843200,1.49,56.23,5734.97
129894400,1.82,57.57,5734.99
129945600,2.41,54.08,5735.01
129996800,1.88,56.67,5735.02
130048000,2.19,53.55,5735.12
130099200,1.57,56.36,5735.06
130150400,2.15,56.57,5735.07
130201600,2.20,55.42,5735.09
130252800,2.35,54.66,5735.09
130304000,1.38,56.68,5735.11
130355200,2.70,53.28,5735.13
130406400,1.08,58.37,5735.15
130457600,2.14,55.18,5735.16
130508800,1.92,57.61,5735.17
130560000,2.42,55.82,5735.18
130611200,2.23,53.91,5735.19
130662400,1.61,57.16,5735.21
130713600,1.39,58.07,5735.23
130764800,1.60,56.96,5735.24
130816000,2.05,55.78,5735.26
130867200,2.58,52.78,5735.26
130918400,1.88,55.37,5735.28
130969600,2.19,55.02,5735.30
131020800,2.45,53.56,5735.31
131072000,2.13,54.33,5735.41
131123200,1.56,55.94,5735.35
131174400,1.66,57.92,5735.44
131225600,1.50,57.11,5735.37
131276800,1.94,55.79,5735.38
131328000,2.00,55.17,5735.40
131379200,1.94,55.46,5735.41
131430400,1.68,57.33,5735.43
131481600,2.13,55.76,5735.44
131532800,1.57,57.00,5735.45
131584000,1.61,57.38,5735.55
131635200,1.74,56.77,5735.48
131686400,1.56,57.35,5735.49
131737600,2.13,55.97,5735.51
131788800,1.72,55.07,5735.51
131840000,2.31,54.46,5735.61
131891200,1.70,57.37,5735.54
131942400,1.70,56.16,5735.56
131993600,1.46,58.40,5735.57
132044800,1.63,57.34,5735.59
132096000,1.71,57.39,5735.60
132147200,2.27,53.97,5735.62
132198400,2.40,54.71,5735.63
132249600,2.47,52.77,5735.65
132300800,2.30,55.48,5735.66
132352000,2.20,55.75,5735.68
132403200,2.54,53.55,5735.69
132454400,2.18,55.18,5735.71
132505600,1.77,56.06,5735.73
132556800,1.79,56.45,5735.74
132608000,2.27,54.35,5735.76
132659200,2.27,56.51,5735.77
132710400,2.24,55.27,5735.79
132761600,0.74,60.09,5735.80
132812800,1.33,57.02,5735.82
132864000,2.06,54.38,5735.83
132915200,2.39,53.65,5735.82
132966400,2.31,54.96,5735.82
133017600,1.99,55.20,5735.85
133068800,1.99,54.92,5735.86
133120000,2.27,54.82,5735.88
133171200,2.26,54.76,5735.89
133222400,2.62,54.38,5735.91
133273600,2.01,55.69,5735.92
133324800,2.18,55.49,5735.93
133376000,1.53,56.57,5735.95
133427200,2.07,54.42,5735.97
133478400,1.79,57.50,5735.97
133529600,1.66,56.13,5735.99
133580800,2.35,53.85,5736.01
133632000,1.77,56.83,5736.02
133683200,2.09,55.39,5736.04
133734400,2.41,54.18,5736.14
133785600,1.64,55.81,5736.07
133836800,1.69,57.36,5736.08
133888000,2.16,56.87,5736.09
133939200,2.29,55.22,5736.11
133990400,2.16,55.81,5736.12
134041600,1.81,56.61,5736.13
134092800,2.53,51.73,5736.15
134144000,1.85,57.00,5736.16
134195200,2.31,55.36,5736.17
134246400,1.44,58.05,5736.18
134297600,2.37,53.89,5736.28
134348800,1.79,55.62,5736.21
134400000,2.07,56.76,5736.22
134451200,1.79,56.94,5736.24
134502400,1.95,56.20,5736.24
134553600,1.95,57.47,5736.25
134604800,1.97,55.13,5736.27
134656000,1.94,57.39,5736.28
134707200,2.63,55.08,5736.30
134758400,1.56,58.47,5736.31
134809600,1.84,56.64,5736.40
134860800,1.77,55.14,5736.33
134912000,1.67,55.90,5736.35
134963200,2.35,55.61,5736.36
135014400,1.36,56.58,5736.38
135065600,2.44,55.84,5736.39
135116800,3.03,52.28,5736.40
135168000,2.20,54.65,5736.41
135219200,2.38,54.61,5736.43
135270400,2.54,54.26,5736.44
135321600,2.15,55.21,5736.46
135372800,1.98,56.48,5736.47
135424000,2.51,55.01,5736.49
135475200,1.80,55.34,5736.50
135526400,1.65,58.95,5736.52
135577600,2.11,55.82,5736.53
135628800,1.92,56.85,5736.55
135680000,1.98,55.51,5736.56
135731200,1.99,56.77,5736.58
135782400,2.55,54.16,5736.60
135833600,2.00,55.62,5736.62
135884800,1.79,56.12,5736.71
135936000,2.19,56.21,5736.65
135987200,1.37,58.63,5736.66
136038400,1.98,56.93,5736.76
136089600,1.99,55.56,5736.69
136140800,2.24,55.55,5736.71
136192000,1.89,55.37,5736.72
136243200,1.85,55.87,5736.73
136294400,1.66,56.86,5736.75
136345600,2.58,52.60,5736.76
136396800,1.78,57.22,5736.78
136448000,1.59,58.10,5736.79
136499200,1.31,57.82,5736.81
136550400,1.77,58.18,5736.82
136601600,2.53,53.78,5736.82
136652800,2.62,53.98,5736.84
136704000,2.59,54.31,5736.94
136755200,2.42,55.23,5736.86
136806400,1.94,57.07,5736.88
136857600,1.97,56.54,5736.89
136908800,2.29,55.68,5736.89
136960000,1.82,56.96,5736.92
137011200,2.47,56.34,5736.93
137062400,1.97,55.61,5736.94
137113600,1.68,57.90,5736.95
137164800,2.08,55.80,5736.96
137216000,2.32,53.47,5736.96
137267200,1.87,55.21,5736.97
137318400,1.79,56.02,5736.98
137369600,2.06,55.52,5736.99
137420800,1.67,55.92,5737.08
137472000,2.42,55.57,5737.02
137523200,2.25,56.46,5737.02
137574400,2.00,57.76,5737.03
137625600,1.17,58.91,5737.05
137676800,1.76,56.84,5737.06
137728000,2.37,54.67,5737.07
137779200,1.99,57.21,5737.08
137830400,2.42,54.23,5737.09
137881600,1.98,58.09,5737.10
137932800,2.83,51.48,5737.11
137984000,1.93,56.05,5737.12
138035200,2.24,54.99,5737.13
138086400,2.93,53.18,5737.15
138137600,2.03,55.18,5737.15
138188800,1.61,57.43,5737.25
138240000,2.06,54.28,5737.18
138291200,1.53,57.41,5737.19
138342400,2.48,54.66,5737.20
138393600,2.31,54.18,5737.29
138444800,2.87,53.87,5737.22
138496000,2.04,56.13,5737.23
138547200,2.04,54.90,5737.25
138598400,2.54,54.31,5737.26
138649600,2.26,56.42,5737.28
138700800,1.98,56.25,5737.29
138752000,2.17,55.81,5737.38
138803200,2.89,53.61,5737.31
138854400,2.64,53.36,5737.33
138905600,2.56,53.66,5737.34
138956800,2.70,53.09,5737.35
139008000,1.65,57.41,5737.37
139059200,2.66,55.03,5737.38
139110400,2.12,56.35,5737.40
139161600,2.20,56.85,5737.41
139212800,2.03,55.49,5737.42
139264000,2.36,55.67,5737.43
139315200,1.99,57.51,5737.45
139366400,1.85,56.33,5737.45
139417600,2.41,54.52,5737.46
139468800,1.63,56.40,5737.47
139520000,1.80,57.56,5737.48
139571200,2.18,55.35,5737.58
139622400,1.23,58.78,5737.50
139673600,1.33,57.41,5737.52
139724800,2.00,56.92,5737.53
139776000,2.81,53.11,5737.54
139827200,1.88,55.76,5737.55
139878400,2.34,54.82,5737.56
139929600,1.92,57.73,5737.57
139980800,2.00,54.73,5737.59
140032000,2.04,56.48,5733.96
140083200,2.43,55.72,5733.97
140134400,1.67,56.91,5733.99
140185600,2.07,55.39,5734.00
140236800,1.28,56.59,5734.00
140288000,1.50,56.55,5734.01
140339200,2.22,54.89,5734.03
140390400,1.67,56.34,5734.04
140441600,2.63,54.73,5734.13
140492800,2.07,55.63,5734.07
140544000,2.25,54.95,5734.09
140595200,1.55,56.63,5734.18
140646400,2.45,54.57,5734.12
140697600,1.59,56.23,5734.12
140748800,2.69,54.38,5734.14
140800000,1.66,56.93,5734.23
140851200,1.83,57.02,5734.17
140902400,2.36,54.94,5734.18
140953600,2.43,54.93,5734.20
141004800,2.08,55.64,5734.21
141056000,1.88,56.01,5734.23
141107200,2.21,55.92,5734.25
141158400,2.48,54.67,5734.26
141209600,2.35,54.72,5734.28
141260800,2.06,54.68,5734.38
141312000,2.25,54.06,5734.31
141363200,1.99,55.47,5734.33
141414400,2.60,55.43,5734.42
141465600,2.20,56.99,5734.36
141516800,3.14,53.75,5734.37
141568000,2.29,55.04,5734.39
141619200,2.56,53.91,5734.40
141670400,2.98,51.64,5734.42
141721600,2.70,53.68,5734.44
141772800,2.38,55.30,5734.45
141824000,1.77,57.40,5734.47
141875200,2.15,53.65,5734.48
141926400,2.50,53.15,5734.49
141977600,2.90,53.80,5734.51
142028800,2.92,54.68,5734.51
142080000,2.13,55.03,5734.53
142131200,2.06,55.18,5734.54
142182400,2.21,54.24,5734.56
142233600,2.45,55.27,5734.57
142284800,2.15,55.09,5734.58
142336000,2.91,52.45,5734.58
142387200,2.18,54.89,5734.59
142438400,1.90,56.56,5734.61
142489600,2.89,53.28,5734.62
142540800,2.37,55.00,5734.63
142592000,2.21,55.55,5734.64
142643200,1.24,57.61,5734.65
142694400,2.19,54.41,5734.66
142745600,1.97,56.88,5734.67
142796800,1.74,56.89,5734.69
142848000,2.37,54.52,5734.70
142899200,2.20,54.12,5734.71
142950400,2.02,54.97,5734.71
143001600,2.66,54.42,5734.72
143052800,2.72,53.94,5734.74
143104000,2.76,54.20,5734.75
143155200,2.68,53.88,5734.76
143206400,2.91,53.65,5734.77
143257600,2.17,55.84,5734.78
143308800,2.06,56.37,5734.79
143360000,2.80,53.44,5734.80
143411200,2.34,56.00,5734.81
143462400,2.70,53.40,5734.83
143513600,1.73,57.31,5734.84
143564800,2.01,54.48,5734.84
143616000,2.59,53.75,5734.85
143667200,2.06,56.17,5734.87
143718400,2.03,57.28,5734.88
143769600,3.22,53.22,5734.89
143820800,1.71,57.27,5734.98
143872000,2.26,55.42,5734.91
143923200,2.49,54.11,5734.92
143974400,2.27,57.03,5734.94
144025600,2.63,54.00,5734.95
144076800,2.49,55.45,5735.04
144128000,2.30,56.05,5734.97
144179200,2.15,55.79,5735.06
144230400,2.56,54.52,5735.00
144281600,2.44,54.03,5735.01
144332800,2.39,55.80,5735.03
144384000,2.30,52.47,5735.04
144435200,2.63,54.50,5735.05
144486400,2.55,55.07,5735.06
144537600,2.84,53.53,5735.08
144588800,2.92,52.14,5735.09
144640000,1.34,57.99,5735.10
144691200,2.45,55.34,5735.19
144742400,1.95,56.88,5735.12
144793600,2.49,56.22,5735.14
144844800,2.04,55.99,5735.15
144896000,2.67,52.42,5735.16
144947200,2.22,55.63,5735.18
144998400,2.64,53.78,5735.19
145049600,2.41,54.15,5735.19
145100800,2.39,55.41,5735.22
145152000,1.92,56.36,5735.23
145203200,1.44,56.88,5735.25
145254400,2.43,54.36,5735.26
145305600,2.21,55.67,5735.27
145356800,2.14,55.75,5735.28
145408000,1.82,56.23,5735.30
145459200,1.78,57.08,5735.38
145510400,2.91,53.35,5735.32
145561600,2.31,54.95,5735.34
145612800,2.31,54.23,5735.35
145664000,2.27,55.58,5735.36
145715200,2.33,54.26,5735.37
145766400,2.09,54.83,5735.38
145817600,2.21,55.79,5735.39
145868800,1.80,56.23,5735.41
145920000,2.39,55.64,5735.42
145971200,1.76,57.95,5735.43
146022400,1.97,55.60,5735.52
146073600,2.33,54.41,5735.46
146124800,2.86,53.08,5735.47
146176000,2.22,55.23,5735.48
146227200,2.53,54.93,5735.50
146278400,2.29,56.20,5735.57
146329600,2.46,53.38,5735.51
146380800,2.06,54.20,5735.53
146432000,2.61,53.06,5735.61
146483200,2.95,53.83,5735.55
146534400,1.96,53.91,5735.56
146585600,2.72,52.92,5735.64
146636800,2.06,54.92,5735.58
146688000,2.42,51.91,5735.59
146739200,1.81,55.78,5735.60
146790400,3.02,54.52,5735.62
146841600,1.87,55.29,5735.63
146892800,2.82,52.36,5735.63
146944000,2.22,53.43,5735.65
146995200,2.91,53.13,5735.66
147046400,1.78,57.49,5735.67
147097600,2.66,53.95,5735.68
147148800,2.13,56.39,5735.70
147200000,1.70,57.29,5735.70
147251200,1.59,56.12,5735.79
147302400,1.41,56.67,5735.73
147353600,1.84,57.22,5735.75
147404800,2.77,52.50,5735.76
147456000,2.78,53.31,5735.78
147507200,2.35,53.86,5735.86
147558400,2.62,54.61,5735.80
147609600,3.09,53.47,5735.82
147660800,2.02,57.53,5735.91
147712000,2.79,52.34,5735.85
147763200,2.26,53.63,5735.86
147814400,2.10,55.72,5735.88
147865600,2.09,56.35,5735.96
147916800,1.99,56.45,5735.90
147968000,2.55,53.66,5735.92
148019200,1.66,57.41,5736.01
148070400,2.35,53.31,5735.95
148121600,2.43,54.57,5735.97
148172800,1.94,56.05,5735.98
148224000,3.03,52.90,5736.00
148275200,2.53,55.12,5736.02
148326400,2.10,55.92,5736.03
148377600,1.88,56.89,5736.04
148428800,2.48,54.59,5736.06
148480000,2.80,52.95,5736.06
148531200,2.38,55.39,5736.07
148582400,1.96,56.11,5736.09
148633600,2.33,53.17,5736.10
148684800,2.87,53.64,5736.11
148736000,3.24,51.99,5736.12
148787200,2.24,54.95,5736.14
148838400,2.11,54.48,5736.15
148889600,2.23,55.76,5736.16
148940800,2.32,55.28,5736.18
148992000,2.84,55.15,5736.18
149043200,2.64,52.91,5736.20
149094400,2.56,55.81,5736.29
149145600,2.16,55.04,5736.23
149196800,2.37,54.04,5736.24
149248000,2.33,54.91,5736.25
149299200,2.93,53.22,5736.26
149350400,2.55,54.82,5736.27
149401600,2.53,54.43,5736.28
149452800,2.34,54.95,5736.30
149504000,2.24,56.09,5736.31
149555200,1.97,56.22,5736.32
149606400,2.46,53.96,5736.33
149657600,2.31,55.76,5736.34
149708800,2.63,55.09,5736.35
149760000,1.89,56.86,5736.37
149811200,1.69,55.93,5736.38
149862400,2.21,55.43,5736.39
149913600,2.78,53.99,5736.40
149964800,2.49,54.34,5736.41
150016000,2.49,53.15,5736.42
150067200,2.07,56.87,5736.43
150118400,2.34,55.36,5736.45
150169600,2.13,56.34,5736.46
150220800,2.85,55.02,5736.46
150272000,2.50,53.73,5736.47
150323200,1.96,55.13,5736.49
150374400,2.35,55.41,5736.50
150425600,2.60,54.15,5736.51
150476800,2.48,54.73,5736.53
150528000,2.38,54.23,5736.53
150579200,2.23,54.81,5736.54
150630400,2.42,55.31,5736.56
150681600,2.38,54.76,5736.64
150732800,2.68,53.73,5736.58
150784000,1.99,55.74,5736.60
150835200,2.34,54.63,5736.61
150886400,2.68,54.25,5736.63
150937600,1.61,56.36,5736.64
150988800,1.85,55.83,5736.65
151040000,2.43,55.05,5736.67
151091200,2.06,54.37,5736.68
151142400,2.07,56.60,5736.69
151193600,2.75,54.52,5736.71
151244800,2.28,54.84,5736.72
151296000,2.41,54.93,5736.73
151347200,1.63,56.87,5736.75
151398400,2.59,54.23,5736.76
151449600,2.28,54.31,5736.77
151500800,2.43,53.60,5736.79
151552000,2.20,53.34,5736.80
151603200,2.53,54.54,5736.81
151654400,2.80,54.27,5736.82
151705600,2.37,53.05,5736.83
151756800,2.45,54.95,5736.85
151808000,2.34,56.03,5736.86
151859200,2.45,55.93,5736.88
151910400,2.53,55.01,5736.96
151961600,2.59,54.20,5736.90
152012800,2.23,55.43,5736.90
152064000,2.60,54.94,5736.92
152115200,2.45,53.91,5736.94
152166400,2.49,53.87,5736.95
152217600,1.84,56.13,5736.96
152268800,2.45,54.46,5736.97
152320000,2.27,54.21,5736.98
152371200,2.23,54.42,5736.99
152422400,2.46,54.17,5737.00
152473600,2.52,53.36,5737.09
152524800,2.68,55.18,5737.03
152576000,2.41,53.89,5737.04
152627200,2.00,56.20,5737.04
152678400,2.81,52.83,5737.06
152729600,3.10,53.02,5737.14
152780800,2.48,55.94,5737.08
152832000,2.42,55.97,5737.09
152883200,2.28,55.24,5737.10
152934400,2.49,53.21,5737.10
152985600,3.13,52.67,5737.11
153036800,2.45,53.76,5737.12
153088000,2.40,54.46,5737.13
153139200,2.37,54.63,5737.15
153190400,2.51,54.55,5737.16
153241600,2.96,54.46,5737.16
153292800,2.38,54.80,5737.17
153344000,2.83,53.68,5737.18
153395200,2.03,57.65,5737.20
153446400,2.36,55.00,5737.28
153497600,2.06,56.60,5737.22
153548800,2.44,55.70,5737.23
153600000,2.63,54.42,5737.24
153651200,2.19,55.56,5737.25
153702400,2.29,56.28,5737.26
153753600,2.12,56.77,5737.28
153804800,2.71,53.92,5737.29
153856000,2.87,52.55,5737.29
153907200,2.19,54.32,5737.31
153958400,2.66,54.23,5737.32
154009600,2.63,53.68,5737.33
154060800,2.10,56.84,5737.35
154112000,2.46,54.64,5737.36
154163200,2.96,53.47,5737.37
154214400,2.12,55.26,5737.39
154265600,2.11,56.04,5737.47
154316800,2.86,54.79,5737.41
154368000,2.78,53.44,5737.43
154419200,3.00,52.65,5737.44
154470400,2.87,52.72,5737.46
154521600,2.18,55.71,5737.47
154572800,2.37,54.85,5737.48
154624000,2.67,56.26,5737.49
154675200,2.38,56.29,5737.51
154726400,2.50,54.16,5737.52
154777600,2.34,53.34,5737.53
154828800,2.43,54.68,5737.54
154880000,2.43,55.61,5737.56
154931200,2.20,54.58,5737.57
154982400,1.70,56.03,5737.58
155033600,2.80,54.44,5737.59
155084800,2.72,53.90,5737.61
155136000,2.44,55.76,5737.62
155187200,2.01,56.06,5737.63
155238400,2.77,54.83,5737.64
155289600,3.05,52.90,5737.65
155340800,2.96,52.15,5737.67
155392000,2.46,53.36,5737.68
155443200,2.14,55.48,5737.69
155494400,2.13,56.14,5737.70
155545600,2.38,55.79,5737.71
155596800,2.17,55.72,5737.73
155648000,2.10,55.19,5737.74
155699200,2.62,54.75,5737.75
155750400,2.63,55.30,5737.83
155801600,2.81,53.94,5737.77
155852800,2.39,53.83,5737.85
155904000,2.78,54.16,5737.79
155955200,2.83,53.52,5737.80
156006400,2.55,54.24,5737.81
156057600,2.76,54.12,5737.82
156108800,2.69,53.67,5737.84
156160000,2.25,55.94,5737.85
156211200,2.47,53.12,5737.86
156262400,2.44,55.49,5737.86
156313600,2.35,55.36,5737.87
156364800,2.57,54.39,5737.88
156416000,3.09,51.99,5737.89
156467200,2.20,56.86,5737.91
156518400,2.72,54.51,5737.92
156569600,2.71,53.02,5737.92
156620800,2.67,53.70,5737.93
156672000,2.40,54.45,5737.94
156723200,2.99,51.92,5737.95
156774400,2.34,55.23,5737.96
156825600,1.90,56.04,5737.98
156876800,1.98,54.88,5737.98
156928000,2.38,55.96,5738.00
156979200,2.73,53.37,5738.01
157030400,3.06,53.36,5738.02
157081600,2.56,54.90,5738.03
157132800,3.11,53.03,5738.04
157184000,2.46,55.06,5738.05
157235200,2.19,55.44,5738.06
157286400,2.89,54.42,5738.08
157337600,2.64,53.18,5738.16
157388800,2.57,53.99,5738.10
157440000,2.67,54.06,5738.11
157491200,2.54,55.00,5738.13
157542400,2.66,54.60,5738.21
157593600,2.37,54.96,5738.16
157644800,2.36,55.21,5738.17
157696000,2.10,55.95,5738.18
157747200,2.59,53.51,5738.19
157798400,2.66,53.31,5738.21
157849600,2.47,55.12,5738.22
157900800,2.44,55.10,5738.22
157952000,2.74,53.57,5738.23
158003200,1.73,56.68,5738.24
158054400,3.06,53.08,5738.26
158105600,2.53,54.72,5738.27
158156800,2.51,54.49,5738.28
158208000,1.78,57.34,5738.29
158259200,2.94,51.81,5738.37
158310400,2.59,53.42,5738.32
158361600,1.81,57.50,5738.33
158412800,2.66,55.16,5738.35
158464000,3.17,53.70,5738.43
158515200,2.48,54.62,5738.37
158566400,2.21,55.99,5738.38
158617600,2.96,54.08,5738.40
158668800,2.66,53.91,5738.40
158720000,2.48,54.36,5738.42
158771200,2.79,53.33,5738.50
158822400,2.10,54.00,5738.44
158873600,2.18,55.22,5738.52
158924800,2.44,53.68,5738.46
158976000,2.61,55.04,5738.47
159027200,2.56,54.95,5738.49
159078400,1.52,55.25,5738.50
159129600,2.51,54.20,5738.51
159180800,2.37,54.74,5738.52
159232000,2.97,51.86,5738.60
159283200,2.53,54.25,5738.54
159334400,2.45,55.45,5738.62
159385600,3.28,51.19,5738.56
159436800,2.60,54.82,5738.57
159488000,1.75,55.78,5738.58
159539200,2.56,55.12,5738.60
159590400,2.51,54.01,5738.60
159641600,2.40,54.21,5738.61
159692800,2.29,55.18,5738.62
159744000,3.14,53.54,5738.64
159795200,2.54,55.71,5738.65
159846400,3.09,53.24,5738.66
159897600,2.37,54.49,5738.66
159948800,1.75,58.06,5738.67
160000000,2.40,56.23,5735.50
160051200,2.02,56.03,5735.51
160102400,2.63,55.29,5735.52
160153600,2.31,54.10,5735.54
160204800,2.42,53.98,5735.55
160256000,2.67,54.05,5735.56
160307200,2.53,54.24,5735.50
160358400,3.05,52.39,5735.59
160409600,2.51,54.23,5735.61
160460800,2.80,52.96,5735.61
160512000,2.86,53.59,5735.63
160563200,2.99,53.83,5735.64
160614400,2.46,56.15,5735.66
160665600,2.44,55.56,5735.67
160716800,2.51,53.34,5735.68
160768000,2.69,54.46,5735.69
160819200,2.69,54.32,5735.78
160870400,2.82,52.88,5735.72
160921600,3.29,52.10,5735.80
160972800,2.71,53.89,5735.75
161024000,1.61,56.81,5735.76
161075200,2.45,53.69,5735.77
161126400,2.28,55.46,5735.78
161177600,2.76,53.44,5735.80
161228800,2.51,54.75,5735.81
161280000,2.46,54.18,5735.82
161331200,2.60,55.08,5735.83
161382400,2.44,54.43,5735.83
161433600,2.01,55.65,5735.85
161484800,2.87,53.37,5735.93
161536000,2.42,56.07,5735.87
161587200,3.07,51.41,5735.88
161638400,3.12,52.30,5735.89
161689600,2.30,55.31,5735.90
161740800,3.35,51.21,5735.91
161792000,2.82,54.22,5735.99
161843200,3.00,53.07,5736.00
161894400,2.78,53.99,5735.95
161945600,2.93,53.74,5736.03
161996800,2.29,55.04,5736.03
162048000,2.54,53.86,5735.98
162099200,2.51,55.08,5735.99
162150400,2.27,55.47,5736.00
162201600,2.64,52.39,5736.02
162252800,2.46,55.28,5736.03
162304000,2.62,54.70,5736.03
162355200,3.06,52.53,5736.04
162406400,2.82,52.72,5736.05
162457600,2.02,57.44,5736.07
162508800,3.26,52.83,5736.08
162560000,2.23,55.31,5736.09
162611200,2.53,53.99,5736.10
162662400,2.40,54.57,5736.11
162713600,2.69,52.58,5736.12
162764800,2.39,55.42,5736.13
162816000,2.49,55.39,5736.14
162867200,1.62,56.17,5736.15
162918400,2.67,53.93,5736.17
162969600,2.38,54.29,5736.18
163020800,3.45,51.53,5736.19
163072000,2.64,53.55,5736.27
163123200,2.80,53.17,5736.21
163174400,2.75,53.33,5736.22
